MouseMovements,Keypresses,ScreenResolution,UserAgent,Timezone,Language
[],"['w', 'p']","[1543, 857]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.367np",PST,es
[],"['d', 'b']","[1539, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36wjk",UTC,es
[],"['h', 'c']","[1545, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3653w",EST,fr
[],"['s', 'y']","[1534, 858]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36whf",PST,en
[],"['i', 'j']","[1526, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36w01",EST,fr
[],"['v', 't']","[1541, 872]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36ojd",UTC,es
[],"['u', 'a']","[1542, 857]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36dgu",GMT,de
[],"['j', 's']","[1545, 872]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36vzi",EST,fr
"[{'x': 876, 'y': 372}, {'x': 871, 'y': 377}]","['d', 't']","[1533, 872]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36ef4",PST,de
"[{'x': 877, 'y': 374}]","['u', 's']","[1542, 868]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36bsk",EST,de
"[{'x': 878, 'y': 371}]","['p', 'n']","[1532, 868]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36rwc",UTC,de
"[{'x': 876, 'y': 373}]","['b', 't']","[1535, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36lzk",EST,en
"[{'x': 870, 'y': 369}]","['n', 'o']","[1538, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.368sa",UTC,es
"[{'x': 879, 'y': 375}]","['k', 'd']","[1526, 871]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36j9j",GMT,fr
"[{'x': 877, 'y': 369}]","['x', 'm']","[1528, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36z25",PST,es
"[{'x': 870, 'y': 375}]","['a', 'n']","[1544, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36jxf",PST,fr
"[{'x': 879, 'y': 375}]","['a', 'w']","[1540, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36u6r",UTC,en
"[{'x': 877, 'y': 377}]","['w', 'v']","[1540, 870]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.369cq",EST,fr
"[{'x': 484, 'y': 394}]","['w', 'l']","[1537, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.368pl",PST,fr
"[{'x': 439, 'y': 405}]","['d', 'g']","[1544, 872]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.361gu",GMT,fr
[],"['v', 'd']","[1539, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36a08",PST,es
"[{'x': 420, 'y': 528}, {'x': 414, 'y': 483}]","['b', 'a']","[1534, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.363pz",GMT,es
"[{'x': 524, 'y': 451}, {'x': 942, 'y': 30}]","['e', 'q']","[1542, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36cii",EST,de
"[{'x': 944, 'y': 34}]","['e', 'x']","[1537, 869]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.365ug",EST,es
"[{'x': 790, 'y': 203}, {'x': 794, 'y': 162}, {'x': 791, 'y': 175}, {'x': 795, 'y': 172}, {'x': 791, 'y': 177}, {'x': 792, 'y': 179}, {'x': 789, 'y': 180}, {'x': 787, 'y': 178}, {'x': 942, 'y': 29}]","['c', 'w']","[1536, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36rgg",UTC,de
"[{'x': 940, 'y': 30}]","['a', 'f']","[1533, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36otq",EST,es
"[{'x': 329, 'y': 409}, {'x': 333, 'y': 352}, {'x': 945, 'y': 34}]","['d', 'n']","[1545, 857]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36v84",PST,de
"[{'x': 482, 'y': 572}]","['l', 'r', 'f', 'c']","[1535, 874]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36iddacg",EST,en
"[{'x': 575, 'y': 364}]","['z', 'n', 'q', 'f']","[1548, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36k4r2ya",PST,fr
"[{'x': 766, 'y': 523}]","['j', 'c', 'a', 'u']","[1523, 872]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.367q7ue1",GMT,es
"[{'x': 681, 'y': 362}]","['k', 'a', 'r', 'f']","[1537, 847]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36drtubu",UTC,de
"[{'x': 696, 'y': 492}]","['f', 's', 'w', 'd']","[1537, 855]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36cnb1x9",UTC,es
[],"['a', 'p', 'k', 'u']","[1546, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36wns5dv",UTC,es
[],"['a', 't', 'f', 'w']","[1537, 862]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.361tdb9t",GMT,fr
[],"['h', 'q', 'y', 'h']","[1525, 870]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36zk2a11",PST,fr
[],"['k', 'h', 'e', 'v']","[1548, 858]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36872syb",GMT,en
"[{'x': 786, 'y': 473}, {'x': 845, 'y': 458}, {'x': 967, 'y': 431}]","['i', 'u', 't', 'l']","[1533, 870]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36seozwg",PST,fr
[],"['n', 'r', 'i', 'p']","[1547, 863]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36k2wzvt",PST,en
[],"['j', 'l', 'f', 'f']","[1552, 859]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.369qappt",UTC,de
[],"['a', 'g', 'c', 'd']","[1548, 875]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36p5ztyr",PST,es
[],"['j', 'n', 'u', 'r']","[1530, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36r85yx0",EST,es
[],"['j', 'i', 'h', 'o']","[1537, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.361uvqtg",UTC,es
[],"['j', 'm', 'p', 'n']","[1542, 847]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3613pcc5",PST,de
[],"['f', 'w', 's', 'x']","[1541, 851]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3662yk8e",EST,es
[],"['y', 'a', 'f', 'h']","[1521, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36torygp",UTC,es
[],"['k', 'h', 'e', 'v']","[1538, 861]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36ybrhl8",UTC,es
[],"['p', 'u', 'k', 'l']","[1524, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36vh81an",EST,fr
[],"['h', 'c', 'o', 'r']","[1528, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36cl7fdc",PST,de
[],"['s', 'b', 'k', 'u']","[1533, 857]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.361p892l",GMT,en
[],"['b', 'e', 'r', 't']","[1540, 853]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36nd5v7m",UTC,de
[],"['j', 'k', 'b', 'l']","[1541, 863]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36clj029",UTC,en
[],"['a', 'v', 'v', 'm']","[1538, 868]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36myxvrl",GMT,es
[],"['z', 'g', 'e', 'f']","[1519, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3684367z",PST,fr
[],"['l', 'q', 'v', 'e']","[1534, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36po998p",GMT,fr
[],"['b', 'n', 'l', 'u']","[1545, 871]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.365srsx1",UTC,en
[],"['d', 'm', 'd', 'k']","[1526, 869]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36ve4jnk",UTC,en
[],"['c', 'v', 'a', 'x']","[1540, 877]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36xer9n6",GMT,fr
[],"['b', 'l', 'b', 'g']","[1543, 863]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36egug89",GMT,de
[],"['c', 'x', 'h', 'y']","[1529, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3624jh79",PST,es
"[{'x': 872, 'y': 367}, {'x': 868, 'y': 375}]","['q', 'v', 'c', 'x']","[1524, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36j2s8e3",EST,es
"[{'x': 877, 'y': 376}]","['x', 'q', 'q', 'z']","[1545, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36luno9f",PST,fr
"[{'x': 874, 'y': 373}]","['a', 'b', 'h', 'w']","[1526, 876]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36009iy7",GMT,de
"[{'x': 868, 'y': 371}]","['l', 't', 'a', 'i']","[1546, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.362xileh",PST,de
"[{'x': 877, 'y': 380}]","['y', 'l', 't', 'k']","[1533, 867]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36o938dd",UTC,de
"[{'x': 869, 'y': 372}]","['t', 'o', 'w', 'q']","[1548, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36z94qpy",EST,de
"[{'x': 873, 'y': 369}]","['y', 'g', 'y', 'x']","[1533, 869]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36bk22qp",GMT,es
"[{'x': 873, 'y': 373}]","['h', 'k', 'n', 'o']","[1535, 861]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.364t29j6",GMT,de
"[{'x': 875, 'y': 369}]","['v', 'b', 's', 'e']","[1530, 862]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.367rnwtt",PST,en
"[{'x': 879, 'y': 374}]","['x', 'b', 'o', 'g']","[1542, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36nxfx9f",EST,es
"[{'x': 488, 'y': 394}]","['x', 'i', 'c', 'l']","[1533, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36lz4zpo",GMT,de
"[{'x': 445, 'y': 408}]","['y', 'm', 'k', 'a']","[1528, 870]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.369p92ig",PST,de
[],"['p', 'i', 'j', 'c']","[1545, 875]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36bgqbis",EST,de
"[{'x': 412, 'y': 538}, {'x': 422, 'y': 482}]","['m', 'v', 'x', 'n']","[1550, 848]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36an8qw5",UTC,fr
"[{'x': 524, 'y': 457}, {'x': 945, 'y': 37}]","['t', 's', 'f', 'a']","[1530, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36filpv9",GMT,fr
"[{'x': 945, 'y': 32}]","['n', 'x', 'i', 'e']","[1535, 871]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36jmvif5",GMT,fr
"[{'x': 800, 'y': 204}, {'x': 784, 'y': 161}, {'x': 792, 'y': 171}, {'x': 789, 'y': 181}, {'x': 795, 'y': 176}, {'x': 787, 'y': 174}, {'x': 795, 'y': 175}, {'x': 794, 'y': 180}, {'x': 945, 'y': 27}]","['c', 'h', 'c', 'v']","[1549, 871]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36r3wuq8",EST,es
"[{'x': 945, 'y': 31}]","['o', 'l', 'd', 'g']","[1534, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.364lvcuc",EST,es
"[{'x': 333, 'y': 410}, {'x': 332, 'y': 354}, {'x': 934, 'y': 27}]","['y', 'm', 'p', 'z']","[1545, 875]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36kblhxn",PST,fr
"[{'x': 481, 'y': 569}]","['p', 'l']","[1541, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36qdk",GMT,de
"[{'x': 568, 'y': 369}]","['t', 'f']","[1529, 859]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.361gg",EST,fr
"[{'x': 765, 'y': 523}]","['e', 'o']","[1527, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36txc",PST,en
"[{'x': 687, 'y': 363}]","['x', 'f']","[1532, 861]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36np8",GMT,es
"[{'x': 705, 'y': 491}]","['k', 'k']","[1534, 872]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.364av",EST,en
[],"['x', 'f']","[1534, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36zmm",GMT,de
[],"['a', 'c']","[1532, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36a20",PST,es
[],"['m', 'g']","[1543, 855]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36eq6",UTC,de
[],"['h', 'w']","[1542, 872]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36333",UTC,en
"[{'x': 790, 'y': 472}, {'x': 844, 'y': 459}, {'x': 968, 'y': 432}]","['x', 'n']","[1543, 863]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36bw2",EST,de
[],"['y', 'q']","[1533, 860]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36jvr",PST,fr
[],"['w', 'l']","[1533, 858]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.362eh",PST,fr
[],"['r', 'd']","[1534, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36737",PST,fr
[],"['p', 'o']","[1526, 861]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3671q",PST,fr
[],"['o', 'd']","[1532, 862]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36s2w",PST,fr
[],"['n', 'u']","[1539, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36obt",UTC,en
[],"['m', 'a']","[1543, 868]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36391",PST,de
[],"['s', 'r']","[1529, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36rbn",GMT,en
[],"['h', 't']","[1537, 866]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36fs5",PST,de
[],"['s', 'y']","[1530, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36sq6",PST,de
[],"['g', 'k']","[1540, 858]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36yq8",EST,de
[],"['o', 'q']","[1532, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36mhe",EST,en
[],"['b', 'o']","[1533, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36ita",UTC,es
[],"['y', 'l']","[1538, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.362lm",GMT,es
[],"['p', 'n']","[1544, 857]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36hzc",EST,de
[],"['r', 'v']","[1534, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36dnf",EST,fr
[],"['o', 'b']","[1542, 872]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36q0z",UTC,es
[],"['p', 'w']","[1542, 870]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.367eo",PST,es
[],"['p', 'v']","[1529, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.362x0",PST,fr
[],"['e', 'k']","[1541, 871]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.364a6",UTC,en
[],"['x', 'o']","[1541, 857]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36h8h",GMT,de
[],"['n', 'g']","[1535, 863]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.3681h",PST,es
"[{'x': 876, 'y': 374}, {'x': 873, 'y': 375}]","['i', 'u']","[1539, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36qf1",EST,fr
"[{'x': 870, 'y': 371}]","['i', 'j']","[1539, 867]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36lms",EST,de
"[{'x': 879, 'y': 369}]","['f', 'v']","[1538, 873]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36ub1",UTC,en
"[{'x': 876, 'y': 371}]","['b', 'r']","[1537, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36v9t",EST,de
"[{'x': 875, 'y': 376}]","['z', 'b']","[1534, 859]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36o6b",GMT,fr
"[{'x': 877, 'y': 375}]","['n', 'e']","[1543, 856]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36g49",PST,de
"[{'x': 876, 'y': 375}]","['k', 'v']","[1538, 854]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36gbb",GMT,fr
"[{'x': 870, 'y': 374}]","['i', 'm']","[1545, 868]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36hoy",EST,fr
"[{'x': 875, 'y': 371}]","['m', 'r']","[1529, 859]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36poj",EST,es
"[{'x': 876, 'y': 377}]","['w', 's']","[1534, 864]","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36hcp",PST,en
